DATE,WEMMERSHOEK_HEIGHT_m_,WEMMERSHOEK_STORAGE_Ml_,WEMMERSHOEK_Current_,WEMMERSHOEK_Last_Year_,STEENBRAS_LOWER_HEIGHT_m_,STEENBRAS_STORAGE__Ml_,STEENBRAS_LOWER_Current__,STEENBRAS_LOWER_Last_Year__,STEENBRAS_UPPER_HEIGHT_m_,STEENBRAS_UPPER_STORAGE_Ml_,STEENBRAS_UPPER_Current__,STEENBRAS_UPPERLast_Year__,VOËLVLEI_HEIGHT__m_,VOËLVLEI_STORAGE__Ml_,VOËLVLEI__Current__,VOËLVLEI_Last_Year_,HELY_HUTCHINSON_HEIGHT_m_,HELY_HUTCHINSON_STORAGE__Ml_,HELY_HUTCHINSON_Current__,HELY_HUTCHINSON_Last_Year_,WOODHEAD_HEIGHT,WOODHEAD_STORAGE_Ml_,WOODHEAD_Current_,WOODHEAD_Last_Year_,VICTORIA_HEIGHT,VICTORIA_STORAGE_Ml_,VICTORIA_Current_,VICTORIALast_Year_,ALEXANDRA_HEIGHT_m_,ALEXANDRA_STORAGE_Ml_,ALEXANDRA_Current_,ALEXANDRA_Last_Year_,DE_VILLIERS_HEIGHT_m_,DE_VILLIERS_STORAGE_Ml_,DE_VILLIERS_Current_,DE_VILLIERS_Last_Year_,KLEINPLAATS_HEIGHT__m_,KLEINPLAATS_STORAGE_Ml_,KLEINPLAATS_Current__,KLEINPLAATS_Last_Year__,LEWIS_GAY_HEIGHT__m_,LEWIS_GAY_STORAGE__Ml_,LEWIS_GAY_Current__,LEWIS_GAY_Last_Year__,THEEWATERSKLOOF_HEIGHT__m_,THEEWATERSKLOOF_STORAGE__Ml_,THEEWATERSKLOOF_Current,THEEWATERSKLOOF_Last_Year__,BERG_RIVER_HEIGHT__m_,BERG_RIVER_STORAGE__Ml_,BERG_RIVER_Current__,BERG_RIVER_Last_Year__,TOTAL_STORED___BIG_6_STORAGE,TOTAL_STORED___BIG_6_Current,TOTAL_STORED___BIG_6_Last_Year,LAND_en_ZEEZICHT_HEIGHT__m_,LAND_en_ZEEZICHT_STORAGE__Ml_,LAND_en_ZEEZICHT_Current__,LAND_en_ZEEZICHT_Last_Year__,TOTAL_STORED___BIG_5_STORAGE,TOTAL_STORED___BIG_5_Current,TOTAL_STORED___BIG_5_Last_Year,ObjectId
12-Jun-24,46.97,41542,70.83759634,97.07898506,20.22,23195,69.20368768,94.91302921,23.47,27872,87.73884849,102.2098404,12.62,91608,55.82619824,53.00770895,9.13,209.585,22.66651237,101.1870489,35.02,719.6,75.3586763,101.2985653,6.42,129.395,100.7749221,101.5303738,8.98,63.557,47.34650397,97.97747285,27.84,242.443,100,100.3497729,7.65,543.5,41.78840535,39.9969245,11.49,73,43.45238095,100.8928571,23.4,299570,62.38598216,76.98151557,37.62,107220,82.47057919,102.5998,591007,65.79750418,79.18329676,8,473.149,100.0315011,99.40613108,,,,797
11-Jun-24,46.9,41376,70.55453243,94.99693063,20.24,23254,69.37971776,91.80117552,23.44,27798,87.50590235,101.5298895,12.58,91090,55.51052744,51.76940187,9.12,208.888,22.59113217,100.1695784,35.01,718.8,75.2748979,99.90574929,6.41,128.91,100.3971963,101.152648,8.97,63.387,47.21986323,97.97747285,27.87,243.71,100.5225971,100.3497729,7.65,543.5,41.78840535,38.24388744,11.3,69.6,41.42857143,100.8928571,23.35,297637,61.98343149,75.71326231,37.58,107020,82.31674487,101.246058,588175,65.48221429,77.80702077,8,473.149,100.0315011,99.40613108,,,,798
10-Jun-24,46.88,41328,70.47268263,94.11192961,20.25,23283,69.46624101,90.8792553,23.4,27702,87.20370195,98.75657128,12.52,90315,55.03824004,50.08074591,9.1,207.493,22.44026363,100.1695784,35.03,720.4,75.44245471,99.90574929,6.42,129.395,100.7749221,101.152648,8.95,63.047,46.96658174,97.97747285,27.85,242.867,100.1748865,100.3497729,7.6,535.7,41.18868215,37.09826234,11.1,66.2,39.4047619,100.8928571,23.29,295327,61.50236991,75.53312453,37.55,106870,82.20136913,102.0998385,584825,65.10925485,77.33553324,8,473.149,100.0315011,99.40613108,,,,799
09-Jun-24,46.75,41020,69.94747971,92.54484687,20.09,22812,68.06098398,89.45908047,23.52,27995,88.12604275,98.5928794,12.42,89029,54.25454767,47.57731802,9.52,238.246,25.76618511,101.1870489,34.53,680.8,71.2954236,101.2985653,6.71,133.76,104.1744548,101.5303738,8.92,62.536,46.58591457,97.97747285,27.8,240.74,99.29756685,100.3497729,7.6,535.7,41.18868215,35.19913886,10.8,61.2,36.42857143,100.8928571,23.27,294560,61.3426408,74.27861588,37.52,106720,82.08599339,104.3535113,582136,64.80988532,76.3726299,8,473.149,100.0315011,93.15433404,,,,800
21-Nov-23,53.36,58703,100.1006071,86.1861401,22.65,30907,92.21290688,80.75006713,24.79,31216,98.26549564,94.84685365,17.21,157290,95.85301197,62.76851824,14.6,825.667,89.29547092,41.82768324,31.38,464.7,48.66478165,67.67200754,6.21,119.068,92.73208723,91.19781931,10.32,92.277,68.74134001,65.55371802,27.59,232.823,96.03205702,84.23299497,10.65,1175.6,90.38905121,57.9578656,14.98,159.6,95,60.47619048,27.14,465080,96.85373229,74.01142886,41.77,128770,99.04622721,93.30051534,871966,97.07699998,76.5326128,8,470.191,99.40613108,80.52515856,,,,801
20-Nov-23,53.37,58733,100.1517632,86.37200737,22.64,30873,92.11146582,82.74606916,24.95,31634,99.58132653,91.18267384,17.16,156523,95.3855998,63.18108413,14.6,825.667,89.29547092,46.73388518,31.11,448.5,46.96826893,63.69253325,6.21,119.068,92.73208723,91.96495327,10.32,92.277,68.74134001,65.9083121,26.1,192.048,79.21367084,84.23299497,10.65,1175.6,90.38905121,58.4268799,14.95,158.7,94.46428571,60.05952381,27.16,466079,97.0617758,74.27861588,41.78,128820,99.08468579,93.662026,872662,97.15448648,76.76017372,8,470.191,99.40613108,80.40021142,,,,802
19-Nov-23,53.36,58703,100.1006071,86.37200737,22.68,31011,92.52319718,82.16427485,24.65,30852,97.11965247,89.8448075,17.16,156523,95.3855998,63.34623237,14.67,836.191,90.43363622,51.11091164,30.93,438,45.86867735,59.80730967,6.23,120.053,93.49922118,92.34813084,10.33,92.515,68.91863705,66.61675532,26.1,192.048,79.21367084,84.01768663,10.65,1175.6,90.38905121,58.73443026,14.9,157.2,93.57142857,59.64285714,27.18,467079,97.27002757,74.63576766,41.83,129090,99.29236213,93.86201061,873258,97.22083986,76.94119821,8,470.191,99.40613108,80.27526427,,,,803
18-Nov-23,53.34,58644,100,86.32596685,22.69,31045,92.62463824,81.69287227,24.34,30053,94.60446375,92.52683602,17.17,156676,95.47883848,63.76062647,14.73,845.342,91.42331227,55.72500178,30.71,425.6,44.57011205,55.79641847,6.27,122.023,95.0334891,93.1152648,10.38,93.704,69.8043773,66.97060445,27.48,229.165,94.52324876,84.23299497,10.65,1175.6,90.38905121,59.51868368,14.9,157.2,93.57142857,58.92857143,27.2,468080,97.47848759,74.81486418,41.85,129200,99.376971,93.86201061,873698,97.26982558,77.18690612,8,470.191,99.40613108,80.15010571,,,,804
17-Nov-23,53.33,58614,99.94884387,86.41804788,22.7,31080,92.72906286,78.68544321,24.33,30028,94.52576573,93.32325999,17.25,157905,96.22779487,64.17502057,14.8,856.112,92.58808236,61.37473152,30.46,411.7,43.11446225,51.91119489,6.28,122.515,95.41666667,93.49922118,10.39,93.941,69.98092939,66.97060445,27.49,229.468,94.64822659,84.1253408,10.65,1175.6,90.38905121,59.98769799,14.9,157.2,93.57142857,58.80952381,27.2,468080,97.47848759,75.08371721,41.89,129410,99.53849704,94.06199523,875117,97.42780452,77.35724282,8,470.191,99.40613108,80.02515856,,,,805
16-Nov-23,53.36,58703,100.1006071,86.55616943,22.71,31114,92.83050392,82.74606916,24.47,30387,95.6558693,94.20782573,17.26,158058,96.32103355,64.25850879,14.87,866.769,93.74063155,61.24419508,30.28,401.6,42.05675987,53.23070479,6.28,122.515,95.41666667,93.1152648,10.42,94.655,70.51282051,67.32519853,27.51,230.137,94.92416774,84.1253408,10.65,1175.6,90.38905121,59.98769799,14.9,157.2,93.57142857,58.1547619,27.22,469082,97.68715586,75.26323023,41.9,129470,99.58464733,94.26197985,876814,97.61673352,77.68923238,8,470.191,99.40613108,79.9,,,,806
15-Nov-23,53.35,58673,100.0494509,86.51012891,22.76,31287,93.3466599,82.35820628,24.81,31268,98.42918752,94.84685365,17.32,158982,96.884122,64.34138761,14.94,877.608,94.91286395,61.37473152,30.1,392.4,41.0933082,54.7387161,6.28,122.515,95.41666667,93.49922118,10.45,95.368,71.04396669,67.67904766,27.47,228.848,94.39249638,84.23299497,10.65,1175.6,90.38905121,60.62586499,14.9,157.2,93.57142857,57.73809524,27.25,470588,98.00078303,75.44315976,41.9,129470,99.58464733,94.42350588,880268,98.0012714,77.82906434,8,470.191,99.40613108,80.15010571,,,,807
14-Nov-23,53.34,58644,100,86.60220994,22.76,31287,93.3466599,82.65059522,24.81,31268,98.42918752,95.90140712,17.33,159137,96.97857948,64.75760992,15.01,888.584,96.09991283,61.37473152,29.91,382.6,40.06702272,55.99539219,6.28,122.515,95.41666667,94.26635514,10.47,95.843,71.39781582,69.09593409,27.48,229.165,94.52324876,84.34064914,10.5,1134.7,87.24434876,60.62586499,14.92,157.8,93.92857143,57.32142857,27.27,471593,98.21007605,75.62329754,41.91,129520,99.62310591,94.54657334,881449,98.13275352,78.07343627,8,470.191,99.40613108,80.27526427,,,,808
13-Nov-23,53.33,58614,99.94884387,86.7420367,22.79,31390,93.65396664,82.8415431,24.04,29292,92.20889602,93.00531999,17.33,159137,96.97857948,64.75760992,15.05,894.856,96.77822648,61.24419508,29.93,383.6,40.17174573,56.32003351,6.28,122.515,95.41666667,93.49922118,10.49,96.319,71.7524099,68.21019383,27.48,229.165,94.52324876,83.69431165,10.65,1175.6,90.38905121,60.62586499,14.9,157.2,93.57142857,57.08333333,27.33,474617,98.8398294,76.52711022,41.91,129520,99.62310591,94.70809938,882570,98.25755577,78.49382279,8,470.191,99.40613108,80.02515856,,,,809
12-Nov-23,53.36,58703,100.1006071,86.64995566,22.6,30735,91.69973446,82.9400006,24.94,31608,99.49948059,91.73355998,17.33,159137,96.97857948,64.75760992,15.06,896.423,96.94769674,60.98301404,29.95,384.6,40.27646874,55.79641847,6.28,122.515,95.41666667,92.34813084,10.55,97.745,72.81470225,66.61675532,27.49,229.468,94.64822659,83.58665748,10.65,1175.6,90.38905121,61.90219899,14.92,157.8,93.92857143,56.36904762,27.3,473103,98.52453622,76.70870576,41.91,129520,99.62310591,94.86962541,882806,98.28382993,78.56696737,8,470.191,99.40613108,79.52494715,,,,810
11-Nov-23,53.35,58673,100.0494509,86.83411773,22.6,30735,91.69973446,82.9400006,24.64,30826,97.03780653,93.24141405,17.34,159291,97.07242756,65.25792986,15.07,897.991,97.11727515,60.98301404,30.16,395.3,41.39700492,55.79641847,6.3,123.5,96.18380062,92.73208723,10.55,97.745,72.81470225,66.26216124,27.48,229.165,94.52324876,83.58665748,10.63,1170.1,89.96616946,62.70951868,14.92,157.8,93.92857143,56.01190476,27.3,473103,98.52453622,76.89050955,41.91,129520,99.62310591,95.10806861,882148,98.21057401,78.85542645,8,470.191,99.40613108,79.77505285,,,,811
10-Nov-23,53.33,58614,99.94884387,86.97394448,22.85,31597,94.27156368,83.51881135,24.73,31060,97.77442,94.52576573,17.34,159291,97.07242756,65.25792986,15.11,904.263,97.7955888,60.8524776,30.31,403.3,42.23478898,55.86972458,6.3,123.5,96.18380062,92.73208723,10.55,97.745,72.81470225,66.61675532,27.46,228.53,94.26133153,83.05333625,10.63,1170.1,89.96616946,62.70951868,15,160.2,95.35714286,55.71428571,27.32,474112,98.73466226,77.16352762,41.92,129630,99.70771479,95.26959465,884304,98.45060403,79.10091169,8,470.191,99.40613108,79.77505285,,,,812
09-Nov-23,53.36,58703,100.1006071,86.92790396,22.87,31669,94.48638005,83.61726885,24.81,31268,98.42918752,95.49217742,17.36,159600,97.26073311,65.59249215,15.1,902.695,97.62601039,60.98301404,30.58,418.2,43.7951618,56.25719971,6.3,123.5,96.18380062,93.1152648,10.58,98.458,73.34584842,67.32519853,27.49,229.468,94.64822659,83.16057795,10.63,1170.1,89.96616946,63.52452714,15,160.2,95.35714286,55.35714286,27.34,475122,98.94499654,77.34595617,41.92,129630,99.70771479,95.43112068,885992,98.63853105,79.31778482,8,470.191,99.40613108,79.64989429,,,,813
08-Nov-23,53.33,58614,99.94884387,86.92790396,22.9,31776,94.80562103,83.71274279,24.89,31477,99.08710297,96.30434098,17.36,159600,97.26073311,65.760078,15.12,905.831,97.96516721,60.98301404,30.85,433.4,45.38695151,57.98512933,6.31,123.995,96.56931464,93.49922118,10.63,99.647,74.23158867,68.21019383,27.46,228.53,94.26133153,83.26534484,10.65,1175.6,90.38905121,63.52452714,15.1,163.3,97.20238095,54.82142857,27.35,475627,99.05016369,77.52859297,41.92,129630,99.70771479,95.60033844,886724,98.72002547,79.50281724,8,470.191,99.40613108,79.52494715,,,,814
07-Nov-23,53.36,58703,100.1006071,86.92790396,22.97,32027,95.55449473,83.42333741,24.96,31660,99.66317247,96.38618692,17.36,159600,97.26073311,65.92766385,15.12,905.831,97.96516721,61.37473152,31.13,449.6,47.08346424,59.95392188,6.31,123.995,96.56931464,94.26635514,10.63,99.647,74.23158867,68.91863705,27.43,227.576,93.86783698,83.47900331,10.65,1175.6,90.38905121,64.00891896,15.15,164.9,98.1547619,54.4047619,27.4,478158,99.57724891,77.71164627,41.92,129630,99.70771479,95.6772556,889778,99.06003088,79.63452202,8,470.191,99.40613108,79.27484144,,,,815
06-Nov-23,53.36,58703,100.1006071,87.01998499,22.95,31956,95.34266193,84.10060566,25.03,31848,100.2549816,93.64434791,17.37,159755,97.35519059,66.26344496,15.12,905.831,97.96516721,61.11355048,31.44,468.2,49.03131218,61.78657451,6.29,123.008,95.80062305,94.26635514,10.5,96.556,71.92896199,69.8043773,27.37,225.757,93.11755753,83.80196582,10.65,1175.6,90.38905121,64.3395356,15.1,163.3,97.20238095,53.80952381,27.42,479172,99.7884162,77.89469958,41.92,129630,99.70771479,95.76186447,891064,99.20320278,79.74028663,8,470.191,99.40613108,79.52494715,,,,816
05-Nov-23,53.33,58614,99.94884387,87.06602551,23,32135,95.87671928,84.2945371,24.7,30982,97.52888217,94.28967167,17.38,159909,97.44903867,66.51573783,15.13,907.399,98.13474562,61.11355048,31.57,476,49.84815164,63.16891821,6.31,123.995,96.56931464,96.18380062,10.7,101.311,75.47117806,71.39781582,27.39,226.334,93.35555161,83.58665748,10.65,1175.6,90.38905121,65.16223282,15.1,163.3,97.20238095,53.1547619,27.43,479680,99.8942081,78.26163919,41.92,129630,99.70771479,95.83878163,890950,99.19051102,80.02674175,8,470.191,99.40613108,79.9,,,,817
04-Nov-23,53.33,58614,99.94884387,87.11718164,22.94,31920,95.23525375,84.97180535,24.27,29875,94.04413385,95.1710895,17.38,159909,97.44903867,66.68393309,15.13,907.399,98.13474562,61.11355048,31.78,488.8,51.18860614,65.51471358,6.32,124.485,96.95093458,95.80062305,10.7,101.311,75.47117806,72.46085311,27.4,226.623,93.47475489,83.37134914,10.65,1175.6,90.38905121,66.33092419,15.1,163.3,97.20238095,52.5,27.46,481205,100.211792,78.62962007,41.92,129630,99.70771479,96.04645796,891153,99.21311125,80.3440356,8,470.191,99.40613108,80.15010571,,,,818
03-Nov-23,53.33,58614,99.94884387,87.11718164,22.95,31956,95.34266193,85.16573679,24.26,29849,93.96228791,96.63172475,17.45,160995,98.11085042,67.69676102,15.13,907.399,98.13474562,61.24419508,32,502.6,52.63378364,67.1169756,6.31,123.995,96.56931464,96.18380062,10.72,101.787,75.82577214,73.16929632,27.31,224.024,92.40275034,83.05333625,10.83,1225.9,94.256497,66.83069353,15.25,168,100,51.9047619,27.47,481714,100.3177922,78.81413113,41.92,129630,99.70771479,96.29259288,892758,99.39179779,80.7222276,8,470.191,99.40613108,80.65031712,,,,819
02-Nov-23,53.33,58614,99.94884387,87.21096787,22.99,32099,95.7693111,85.36563535,24.42,30258,95.24978752,96.05880316,17.45,160995,98.11085042,67.69676102,15.14,908.966,98.30421588,61.37473152,32.18,513.9,53.81715363,70.21677663,6.32,124.485,96.95093458,96.56931464,10.75,102.5,76.35691831,73.34584842,27.31,224.024,92.40275034,83.16057795,10.83,1225.9,94.256497,68.52222051,15.3,169.5,100.8928571,51.25,27.48,482223,100.4237923,78.9986422,41.92,129630,99.70771479,96.53103607,893819,99.50992016,80.84869982,8,470.191,99.40613108,80.65031712,,,,820
01-Nov-23,53.35,58673,100.0494509,87.30304891,23,32135,95.87671928,85.86090641,24.62,30774,96.87411465,95.41033148,17.46,161150,98.2053079,67.86617508,15.12,905.831,97.96516721,61.76763864,32.58,539.1,56.45617342,71.2954236,6.33,124.978,97.33489097,96.95093458,10.78,103.213,76.88806448,74.94003188,27.33,224.601,92.64074442,83.69431165,10.83,1225.9,94.256497,76.44164232,15.3,169.5,100.8928571,50.6547619,27.49,482733,100.5300007,78.90638667,41.93,129630,99.70771479,96.73871241,895095,99.65197874,80.86194823,8,470.191,99.40613108,81.27547569,,,,821
31-Oct-23,53.33,58614,99.94884387,87.25700839,23.31,33244,99.18548796,85.75946535,24.83,31320,98.5928794,96.30434098,17.48,161461,98.39483226,67.86617508,15.12,905.831,97.96516721,61.76763864,32.58,539.1,56.45617342,72.34265368,6.33,124.978,97.33489097,96.95093458,10.78,103.213,76.88806448,75.82577214,27.33,224.601,92.64074442,83.80196582,10.85,1231.5,94.68706751,68.86052591,15.3,169.5,100.8928571,50.41666667,27.5,483243,100.6362092,79.46137763,41.94,129690,99.75386509,96.98484732,897572,99.92774607,81.21909864,8,470.191,99.40613108,81.65052854,,,,822
30-Oct-23,53.33,58614,99.94884387,87.39512994,23.32,33278,99.28692902,86.2547364,25.02,31821,100.1699877,95.41033148,17.48,161461,98.39483226,68.2050032,15.16,912.102,98.64337271,61.76763864,32.83,555.7,58.19457535,73.25374385,6.33,124.978,97.33489097,97.33489097,10.84,104.639,77.95035683,76.17962127,27.34,224.89,92.7599477,83.80196582,10.85,1231.5,94.68706751,69.20652007,15.2,166.4,99.04761905,49.4047619,27.53,484774,100.9550426,79.83269053,41.95,129740,99.79232367,97.19252365,899688,100.1633228,81.50544242,8,470.191,99.40613108,82.02579281,,,,823
29-Oct-23,53.33,58614,99.94884387,87.44117045,23.34,33347,99.4927947,85.75946535,25.09,32010,100.7649448,91.26137186,17.48,161461,98.39483226,68.79978061,15.18,915.238,98.98252953,61.89947288,32.98,565.8,59.25227773,76.03937585,6.34,125.47,97.71806854,96.56931464,10.86,105.115,78.30495091,76.71076744,27.42,227.259,93.73708459,84.34064914,10.85,1231.5,94.68706751,69.20652007,15.2,166.4,99.04761905,48.80952381,27.53,484774,100.9550426,79.73960199,41.98,129900,99.91539112,97.39250827,900106,100.2098593,81.4310732,8,470.191,99.40613108,82.02579281,,,,824
28-Oct-23,53.32,58584,99.89768774,87.49232658,23.35,33381,99.59423576,86.45463496,25.11,32064,100.9349325,91.34006988,17.48,161461,98.39483226,68.79978061,15.19,916.806,99.15210794,62.03119897,33.14,576.5,60.37281391,77.61022097,6.34,125.47,97.71806854,95.80062305,10.92,106.541,79.36724325,76.88806448,27.52,230.473,95.06275702,81.36097969,10.85,1231.5,94.68706751,61.26403199,15.18,165.8,98.69047619,45.83333333,27.54,485285,101.0614593,79.92557082,42.01,130060,100.0384586,97.47711714,900835,100.2910197,81.57480175,8,470.191,99.40613108,82.52579281,,,,825
27-Oct-23,53.33,58614,99.94884387,87.53325148,23.33,33313,99.39135364,86.2547364,25,31767,100,92.52683602,17.49,161617,98.48989914,69.22575337,15.18,915.238,98.98252953,62.03119897,33.38,593.8,62.18452194,79.86176563,6.36,126.455,98.48520249,96.56931464,10.94,107.017,79.72183733,67.14790149,27.59,232.823,96.03205702,83.47900331,10.85,1231.5,94.68706751,69.72166692,15.18,165.8,98.69047619,46.19047619,27.54,485285,101.0614593,80.1117479,42.04,130220,100.161526,97.56172602,900816,100.2889044,81.80158335,8,470.191,99.40613108,82.27589852,,,,826
26-Oct-23,53.35,58673,100.0494509,87.53325148,23.3,33210,99.0840469,86.94990602,25,31767,100,93.88044197,17.5,161773,98.58496603,69.3104604,15.18,915.238,98.98252953,62.16292505,33.57,607.5,63.61922714,79.86176563,6.36,126.455,98.48520249,96.56931464,10.95,107.254,79.89838943,78.12765387,27.64,234.499,96.72335353,73.44571714,10.85,1231.5,94.68706751,69.72166692,15.2,166.4,99.04761905,45.83333333,27.55,485797,101.1680842,80.29813323,42.05,130280,100.2076763,97.6001846,901500,100.3650549,81.99607892,8,470.191,99.40613108,82.77589852,,,,827
25-Oct-23,53.35,58673,100.0494509,87.53325148,23.32,33278,99.28692902,86.94990602,25.07,31956,100.594957,95.24978752,17.51,161929,98.68003291,69.5670191,15.18,915.238,98.98252953,62.16292505,33.75,621,65.03298775,79.86176563,6.36,126.455,98.48520249,96.56931464,10.98,107.968,80.43028055,78.83609708,27.63,234.164,96.58517672,83.58665748,10.85,1231.5,94.68706751,70.23681378,15.2,166.4,99.04761905,45.6547619,27.57,486821,101.381334,80.48472682,42.06,130330,100.2461349,97.72325206,902987,100.5306044,82.20894412,8,470.191,99.40613108,83.15116279,,,,828
24-Oct-23,53.32,58584,99.89768774,87.49232658,23.3,33210,99.0840469,87.04836352,24.96,31660,99.66317247,96.54987881,17.51,161929,98.68003291,70.16545294,15.18,915.238,98.98252953,62.03119897,33.92,634,66.39438685,81.31741544,6.37,126.948,98.86915888,96.95093458,11.01,108.896,81.12159001,66.0848642,27.62,233.829,96.44699991,83.80196582,9.97,998.9,76.80301399,70.58280793,15.25,168,100,45.29761905,27.59,487845,101.5945838,80.67152865,42.08,130440,100.3307438,97.84631951,903668,100.6064209,82.48293015,8,470.191,99.40613108,83.40105708,,,,829
23-Oct-23,53.34,58644,100,87.53325148,23.29,33174,98.97663872,87.54363457,25,31767,100,93.88044197,17.53,162241,98.87016667,70.33669521,15.19,916.806,99.15210794,62.03119897,34.11,648.5,67.91287046,83.26526338,6.35,125.963,98.10202492,97.33489097,10.98,107.968,80.43028055,77.77380473,27.6,233.159,96.1706463,83.69431165,11.1,1303.6,100.2306628,69.72166692,15.3,169.5,100.8928571,44.70238095,27.6,488358,101.7014169,80.85853874,42.01,130060,100.0384586,97.96938697,904244,100.6705477,82.55874668,8,470.191,99.40613108,83.65116279,,,,830
22-Oct-23,53.36,58703,100.1006071,87.58611282,23.29,33174,98.97663872,87.84199063,25.16,32199,101.3599018,92.84792395,17.53,162241,98.87016667,70.50793748,15.19,916.806,99.15210794,62.03119897,34.27,660.6,69.18001885,86.46978741,6.36,126.455,98.48520249,97.33489097,11.03,109.801,81.79576573,77.77380473,27.54,231.144,95.3395231,83.69431165,11.1,1303.6,100.2306628,69.72166692,15.3,169.5,100.8928571,44.16666667,27.61,488872,101.8084584,81.04596533,42.01,130060,100.0384586,98.13091301,905249,100.7824355,82.6916761,8,470.191,99.40613108,83.77632135,,,,831
21-Oct-23,53.33,58614,99.94884387,87.63215333,23.31,33244,99.18548796,87.84199063,25.25,32442,102.1248465,94.84685365,17.53,162241,98.87016667,70.67978915,15.16,912.102,98.64337271,62.03119897,34.44,673.7,70.55189025,85.88333857,6.39,127.933,99.63629283,97.71806854,11.05,110.706,82.46994145,78.12765387,27.49,229.468,94.64822659,83.37134914,11.1,1303.6,100.2306628,70.58280793,15.3,169.5,100.8928571,43.33333333,27.57,486821,101.381334,81.13967863,42,130010,100,98.1770633,903372,100.5734669,82.85355163,8,470.191,99.40613108,84.15137421,,,,832
20-Oct-23,53.33,58614,99.94884387,87.77027488,23.2,32852,98.01593221,88.03890563,25.15,32172,101.2749079,95.57402336,17.54,162397,98.96523355,71.02349249,15.16,912.102,98.64337271,62.16292505,34.76,698.7,73.16996544,87.6322128,6.39,127.933,99.63629283,98.10202492,11.07,111.611,83.14411717,78.65880004,27.49,229.468,94.64822659,83.37134914,10.9,1245.7,95.77887129,70.58280793,15,160.2,95.35714286,43.03571429,27.55,485797,101.1680842,81.60949461,42,130010,100,98.26167218,901842,100.4031302,83.22183516,8,470.191,99.40613108,84.27653277,,,,833
19-Oct-23,53.33,58614,99.94884387,87.77027488,23.33,33313,99.39135364,88.24178775,25.1,32037,100.8499386,95.73771524,17.54,162397,98.96523355,71.19534416,15.16,912.102,98.64337271,62.42648538,34.76,698.7,73.16996544,88.21866164,6.39,127.933,99.63629283,98.10202492,11.09,112.516,83.81829288,79.01339412,27.5,229.801,94.78557847,83.37134914,11.1,1303.6,100.2306628,70.58280793,15.1,163.3,97.20238095,42.5,27.56,486309,101.2747091,81.70362441,41.98,129900,99.91539112,98.33858934,902570,100.4841793,83.3280451,8,470.191,99.40613108,84.40147992,,,,834
18-Oct-23,53.33,58614,99.94884387,87.77027488,23.34,33347,99.4927947,88.54611093,25.2,32307,101.6998772,96.1406491,17.57,162867,99.25165301,71.28127,15.18,915.238,98.98252953,66.7999429,34.88,708.3,74.17530631,83.04534506,6.4,128.425,100.0194704,98.48520249,11.12,113.874,84.82992893,79.36724325,27.5,229.801,94.78557847,83.58665748,11.1,1303.6,100.2306628,70.58280793,15.1,163.3,97.20238095,42.5,27.59,487845,101.5945838,81.89209226,42.02,130120,100.0846089,98.42319822,905100,100.7658472,83.48235011,8,470.191,99.40613108,84.77653277,,,,835
17-Oct-23,53.34,58644,100,87.72423436,23.34,33347,99.4927947,88.74899305,25.15,32172,101.2749079,96.87411465,17.64,163965,99.9207776,71.28127,15.2,918.374,99.32168635,71.39380909,35.22,736,77.07613363,77.96627919,6.4,128.425,100.0194704,98.48520249,11.2,117.494,87.5266318,79.18994621,27.47,228.848,94.39249638,83.37134914,11.1,1303.6,100.2306628,71.10564355,15.05,161.8,96.30952381,40.89285714,27.6,488358,101.7014169,82.08097662,42.02,130120,100.0846089,98.59241597,906606,100.9335119,83.63832509,8,470.191,99.40613108,84.90169133,,,,836
